step,node,type,q_pred,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,bounded_residual_hybrid_pred,step_value,sequence_score,lookahead_score,objective_score,objective,planner,score_adjusted,diversity_penalty,candidate_strategy,original_net,recovery_status,recovery_source_gate,recovery_synthetic_branch,safe_insertable
237,N12423,control1,0.3244178891181946,0.3244178891181946,0.260038286447525,0.00260038286447525,-0.2086355835199356,1.1340121030807495,0.260038286447525,-0.024496978148818016,-0.10437780618667603,-0.04777805507183075,28458.95703125,12733.109375,15725.8486328125,28401.55078125,12742.2998046875,15659.251953125,0.0020171592477709055,-0.0007217741804197431,0.004234854597598314,0.20171592477709055,-1.055647425353527,-2.101185217499733,0.260038286447525,49.041474245488644,0.5130452215671539,0.5130452215671539,cumulative,beam,0.260038286447525,0.0,hard_fault_cluster,,missing_mapping,,,False
238,N12457,control1,0.3254760503768921,0.3254760503768921,0.2530069351196289,0.002530069351196289,-0.20780420303344727,1.137403130531311,0.2530069351196289,-0.024781610816717148,-0.10600955784320831,-0.04863528907299042,28401.52734375,12742.30859375,15659.21875,28348.279296875,12750.048828125,15598.23046875,0.0018748304573819041,-0.000607443624176085,0.003894720459356904,0.1874830457381904,-1.0877510160207748,-2.13055856525898,0.2530069351196289,49.29448118060827,0.501545637845993,0.501545637845993,cumulative,beam,0.2530069351196289,0.0,hard_fault_cluster,,missing_mapping,,,False
239,N12452,control1,0.3263791501522064,0.3263791501522064,0.24853870272636414,0.0024853870272636414,-0.20713885128498077,1.1403987407684326,0.24853870272636414,-0.02502773329615593,-0.10738525539636612,-0.04933622479438782,28348.2578125,12750.05859375,15598.2001953125,28300.7421875,12757.072265625,15543.669921875,0.0016761391889303923,-0.0005500894039869308,0.003495933720842004,0.16761391889303923,-1.1138358861207962,-2.1555389687418938,0.24853870272636414,49.54301988333464,0.4940347969532013,0.4940347969532013,cumulative,beam,0.24853870272636414,0.0,hard_fault_cluster,,missing_mapping,,,False
240,N12428,control1,0.32713478803634644,0.32713478803634644,0.24549609422683716,0.002454960942268372,-0.20658756792545319,1.143133282661438,0.24549609422683716,-0.025243425741791725,-0.10856770724058151,-0.049924060702323914,28300.71875,12757.080078125,15543.6376953125,28254.87109375,12761.787109375,15493.083984375,0.001620017341338098,-0.00036897402605973184,0.0032523733098059893,0.1620017341338098,-1.1357131972908974,-2.1771852299571037,0.24549609422683716,49.788515977561474,0.4884951114654541,0.4884951114654541,cumulative,beam,0.24549609422683716,0.0,hard_fault_cluster,,missing_mapping,,,False
241,N12447,control1,0.3276960253715515,0.3276960253715515,0.24299901723861694,0.0024299901723861695,-0.2061237394809723,1.14541757106781,0.24299901723861694,-0.02542877569794655,-0.10955356061458588,-0.050394631922245026,28254.845703125,12761.794921875,15493.05078125,28211.802734375,12764.759765625,15447.04296875,0.0015233836602419615,-0.000232321850489825,0.002969577442854643,0.15233836602419615,-1.1544609814882278,-2.195773422718048,0.24299901723861694,50.03151499480009,0.48391708731651306,0.48391708731651306,cumulative,beam,0.24299901723861694,0.0,hard_fault_cluster,,missing_mapping,,,False
242,N12442,control1,0.3281819224357605,0.3281819224357605,0.24091807007789612,0.0024091807007789613,-0.20574355125427246,1.147388219833374,0.24091807007789612,-0.025587189942598343,-0.11038476228713989,-0.050783850252628326,28211.77734375,12764.767578125,15447.009765625,28164.91796875,12763.283203125,15401.634765625,0.001660986221395433,0.00011628687934717163,0.0029374617151916027,0.1660986221395433,-1.1704127043485641,-2.2116424217820168,0.24091807007789612,50.27243306487799,0.4801582396030426,0.4801582396030426,cumulative,beam,0.24091807007789612,0.0,hard_fault_cluster,,missing_mapping,,,False
243,N12438,control1,0.3287007212638855,0.3287007212638855,0.23924016952514648,0.0023924016952514646,-0.20543594658374786,1.149266004562378,0.23924016952514648,-0.02572447434067726,-0.11110696196556091,-0.051123254001140594,28164.890625,12763.291015625,15401.599609375,28117.353515625,12759.4296875,15357.923828125,0.0016878144815564156,0.00030253388104029,0.0028357950504869223,0.16878144815564156,-1.1839412599802017,-2.225320890545845,0.23924016952514648,50.51167323440313,0.477050244808197,0.477050244808197,cumulative,beam,0.23924016952514648,0.0,hard_fault_cluster,,missing_mapping,,,False
244,N12433,control1,0.3291824162006378,0.3291824162006378,0.23781007528305054,0.0023781007528305056,-0.2051754593849182,1.150934100151062,0.23781007528305054,-0.02584705874323845,-0.11174583435058594,-0.05141947418451309,28117.326171875,12759.4375,15357.888671875,28072.509765625,12754.59375,15317.916015625,0.001593907130882144,0.0003796209639403969,0.002602744149044156,0.1593907130882144,-1.1959616988897324,-2.2375198304653168,0.23781007528305054,50.749483309686184,0.47436416149139404,0.47436416149139404,cumulative,beam,0.23781007528305054,0.0,hard_fault_cluster,,missing_mapping,,,False
245,N12326,control1,0.32961907982826233,0.32961907982826233,0.2365540862083435,0.002365540862083435,-0.2049512416124344,1.152409315109253,0.2365540862083435,-0.025957636535167694,-0.11231441050767899,-0.05167786777019501,28072.4140625,12754.587890625,15317.8251953125,28031.306640625,12749.14453125,15282.162109375,0.0014643351314589381,0.00042677659075707197,0.0023282081820070744,0.1464335131458938,-1.206800252199173,-2.2485228031873703,0.2365540862083435,50.98603739589453,0.4720752239227295,0.4720752239227295,cumulative,beam,0.2365540862083435,0.0,hard_fault_cluster,,missing_mapping,,,False
246,N12380,control1,0.3300253748893738,0.3300253748893738,0.235521137714386,0.00235521137714386,-0.20476622879505157,1.1537072658538818,0.235521137714386,-0.026057615876197815,-0.11282211542129517,-0.05190419405698776,28031.29296875,12749.1611328125,15282.1328125,27993.14453125,12743.1533203125,15249.990234375,0.0013609231682494283,0.00047123199328780174,0.0021032781805843115,0.13609231682494283,-1.2165331840515137,-2.2584544867277145,0.235521137714386,51.22155853360891,0.4702549874782562,0.4702549874782562,cumulative,beam,0.235521137714386,0.0,hard_fault_cluster,,missing_mapping,,,False
247,N11657,control1,0.3304099142551422,0.3304099142551422,0.23473384976387024,0.0023473384976387024,-0.20466479659080505,1.1548380851745605,0.23473384976387024,-0.02614518627524376,-0.1132703423500061,-0.052106477320194244,27993.08203125,12743.154296875,15249.927734375,27956.38671875,12735.8583984375,15220.52734375,0.0013108707498759031,0.0005725347436964512,0.0019279036205261946,0.1310870749875903,-1.2249466925859451,-2.267125643789768,0.23473384976387024,51.456292383372784,0.4690205454826355,0.4690205454826355,cumulative,beam,0.23473384976387024,0.0,hard_fault_cluster,,missing_mapping,,,False
248,N12341,control1,0.3307851254940033,0.3307851254940033,0.23428666591644287,0.0023428666591644286,-0.2046210914850235,1.155846357345581,0.23428666591644287,-0.026222486048936844,-0.11365777254104614,-0.05227566510438919,27956.3515625,12735.8662109375,15220.484375,27920.876953125,12727.5390625,15193.337890625,0.0012689284048974514,0.0006538344896398485,0.0017835493199527264,0.12689284048974514,-1.2321155816316605,-2.2747153490781784,0.23428666591644287,51.69057904928923,0.46842318773269653,0.46842318773269653,cumulative,beam,0.23428666591644287,0.0,hard_fault_cluster,,missing_mapping,,,False
249,N11647,control1,0.3311462700366974,0.3311462700366974,0.23413652181625366,0.0023413652181625364,-0.20461617410182953,1.1567513942718506,0.23413652181625366,-0.02629190683364868,-0.11399375647306442,-0.05241391807794571,27920.84765625,12727.55078125,15193.2958984375,27885.953125,12718.2587890625,15167.693359375,0.0012497662100940943,0.0007300691795535386,0.001685120863839984,0.12497662100940943,-1.238302767276764,-2.281468704342842,0.23413652181625366,51.92471557110548,0.4684686064720154,0.4684686064720154,cumulative,beam,0.23413652181625366,0.0,hard_fault_cluster,,missing_mapping,,,False
250,N12370,control1,0.3315054178237915,0.3315054178237915,0.23433208465576172,0.0023433208465576173,-0.20465128123760223,1.1575652360916138,0.23433208465576172,-0.02635311335325241,-0.1142764464020729,-0.05252037197351456,27885.927734375,12718.271484375,15167.65625,27851.6953125,12708.2470703125,15143.44921875,0.0012275876943022013,0.0007881899946369231,0.0015959638403728604,0.12275876943022013,-1.2434140145778656,-2.287337005138397,0.23433208465576172,52.15904765576124,0.4693865180015564,0.4693865180015564,cumulative,beam,0.23433208465576172,0.0,hard_fault_cluster,,missing_mapping,,,False
251,N12346,control1,0.33187082409858704,0.33187082409858704,0.235050767660141,0.00235050767660141,-0.20475764572620392,1.1583596467971802,0.235050767660141,-0.026410408318042755,-0.11450020968914032,-0.05257333815097809,27851.640625,12708.25,15143.390625,27816.455078125,12697.1953125,15119.259765625,0.0012633204460144043,0.0008698827587068081,0.0015934911789372563,0.12633204460144043,-1.2476304173469543,-2.292688228189945,0.235050767660141,52.39409842342138,0.4715186357498169,0.4715186357498169,cumulative,beam,0.235050767660141,0.0,hard_fault_cluster,,missing_mapping,,,False
252,N11637,control1,0.33227211236953735,0.33227211236953735,0.2364594042301178,0.002364594042301178,-0.20496909320354462,1.1591575145721436,0.2364594042301178,-0.026467792689800262,-0.11467882245779037,-0.05257441848516464,27816.41796875,12697.205078125,15119.212890625,27776.53125,12683.6484375,15092.8828125,0.001433927216567099,0.0010676869424059987,0.0017414978938177228,0.1433927216567099,-1.251162350177765,-2.297875039279461,0.2364594042301178,52.6305578276515,0.4753374457359314,0.4753374457359314,cumulative,beam,0.2364594042301178,0.0,hard_fault_cluster,,missing_mapping,,,False
253,N12351,control1,0.3327691853046417,0.3327691853046417,0.23886117339134216,0.0023886117339134215,-0.20535804331302643,1.1599829196929932,0.23886117339134216,-0.026527676731348038,-0.11481913924217224,-0.0525229275226593,27776.49609375,12683.6572265625,15092.83984375,27725.3828125,12664.9140625,15060.4697265625,0.0018401630222797394,0.0014777412870898843,0.0021447334438562393,0.18401630222797394,-1.2539235800504684,-2.30305664986372,0.23886117339134216,52.86941900104284,0.48135918378829956,0.48135918378829956,cumulative,beam,0.23886117339134216,0.0,hard_fault_cluster,,missing_mapping,,,False
254,N16117,control1,0.3332653343677521,0.3332653343677521,0.2424980103969574,0.002424980103969574,-0.20598973333835602,1.1609140634536743,0.2424980103969574,-0.026592519134283066,-0.11491089314222336,-0.05239842087030411,27726.60546875,12665.029296875,15061.576171875,27663.55859375,12639.765625,15023.79296875,0.002273876452818513,0.001994758378714323,0.002508582314476371,0.2273876452818513,-1.2558398395776749,-2.3083988949656487,0.2424980103969574,53.1119170114398,0.5189841389656067,0.5189841389656067,cumulative,beam,0.2424980103969574,0.0,hard_fault_cluster,,missing_mapping,,,False
255,N5613,control1,0.3283361792564392,0.3283361792564392,0.2764861285686493,0.002764861285686493,-0.21652060747146606,1.1492975950241089,0.2764861285686493,-0.0257952269166708,-0.10878901183605194,-0.04822554439306259,27701.525390625,12649.23828125,15052.287109375,27961.765625,12718.482421875,15243.2822265625,-0.009394437074661255,-0.005474174860864878,-0.012688777409493923,-0.9394437074661255,-1.1537389680743217,-2.2230767607688904,0.2764861285686493,53.38840314000845,0.5431407988071442,0.5431407988071442,cumulative,beam,0.2764861285686493,0.0,hard_fault_cluster,U7481,structural_exact,NOT,False,True
256,N11695,control1,0.3310249149799347,0.3310249149799347,0.2666546702384949,0.002666546702384949,-0.21186454594135284,1.1494710445404053,0.2666546702384949,-0.026209019124507904,-0.11194813996553421,-0.050370581448078156,27920.21875,12708.556640625,15211.6630859375,27866.90234375,12692.1640625,15174.7373046875,0.0019095984753221273,0.0012898851418867707,0.0024274650495499372,0.19095984753221273,-1.2047761976718903,-2.2668704837560654,0.2666546702384949,53.655057810246944,0.5304146409034729,0.5304146409034729,cumulative,beam,0.2666546702384949,0.0,hard_fault_cluster,,missing_mapping,,,False
257,N11700,control1,0.3318359851837158,0.3318359851837158,0.263759970664978,0.0026375997066497804,-0.21078015863895416,1.1524484157562256,0.263759970664978,-0.0263669490814209,-0.11262376606464386,-0.05058378726243973,27866.8828125,12692.181640625,15174.701171875,27758.861328125,12647.833984375,15111.02734375,0.0038763389457017183,0.003494092496111989,0.004196051508188248,0.38763389457017183,-1.2204865217208862,-2.282642811536789,0.263759970664978,53.91881778091192,0.5266048014163971,0.5266048014163971,cumulative,beam,0.263759970664978,0.0,hard_fault_cluster,,missing_mapping,,,False
258,N11705,control1,0.33234965801239014,0.33234965801239014,0.26284483075141907,0.0026284483075141906,-0.21079222857952118,1.1554251909255981,0.26284483075141907,-0.026446934789419174,-0.11288546025753021,-0.0505998358130455,27758.837890625,12647.849609375,15110.98828125,27647.771484375,12599.671875,15048.099609375,0.004001118708401918,0.003809164045378566,0.0041617839597165585,0.40011187084019184,-1.2264234572649002,-2.290125973522663,0.26284483075141907,54.18166261166334,0.5274821519851685,0.5274821519851685,cumulative,beam,0.26284483075141907,0.0,hard_fault_cluster,,missing_mapping,,,False
259,N11690,control1,0.3327121138572693,0.3327121138572693,0.2646373212337494,0.002646373212337494,-0.2107255458831787,1.1583927869796753,0.2646373212337494,-0.026496829465031624,-0.11286856234073639,-0.050404101610183716,27647.744140625,12599.6875,15048.056640625,27543.77734375,12548.962890625,14994.814453125,0.0037604079116135836,0.00402586255222559,0.0035381438210606575,0.37604079116135836,-1.2266528382897377,-2.293925419449806,0.2646373212337494,54.44629993289709,0.5329787731170654,0.5329787731170654,cumulative,beam,0.2646373212337494,0.0,hard_fault_cluster,,missing_mapping,,,False
260,N11685,control1,0.332973837852478,0.332973837852478,0.26834145188331604,0.0026834145188331603,-0.21080267429351807,1.1612260341644287,0.26834145188331604,-0.02653065137565136,-0.11269067227840424,-0.05008131265640259,27543.744140625,12548.9755859375,14994.7685546875,27450.078125,12495.6708984375,14954.40625,0.00340062752366066,0.0042477319948375225,0.002691759029403329,0.340062752366066,-1.2234976515173912,-2.2956732660531998,0.26834145188331604,54.71464138478041,0.5422232747077942,0.5422232747077942,cumulative,beam,0.26834145188331604,0.0,hard_fault_cluster,,missing_mapping,,,False
261,N11632,control1,0.3332311511039734,0.3332311511039734,0.27388182282447815,0.0027388182282447817,-0.21100018918514252,1.1638152599334717,0.27388182282447815,-0.02655945159494877,-0.11245162785053253,-0.04970645159482956,27450.025390625,12495.68359375,14954.341796875,27365.34375,12442.6708984375,14922.673828125,0.003084938507527113,0.004242480732500553,0.0021176438312977552,0.3084938507527113,-1.218248076736927,-2.2965208888053894,0.27388182282447815,54.988523207604885,0.5554197132587433,0.5554197132587433,cumulative,beam,0.27388182282447815,0.0,hard_fault_cluster,,missing_mapping,,,False
262,N11710,control1,0.3334032893180847,0.3334032893180847,0.28153789043426514,0.0028153789043426514,-0.21132762730121613,1.1661972999572754,0.28153789043426514,-0.026579968631267548,-0.11214856803417206,-0.049287743866443634,27365.3125,12442.677734375,14922.6337890625,27289.666015625,12390.662109375,14899.00390625,0.00276432023383677,0.004180420655757189,0.0015834927326068282,0.276432023383677,-1.2102616727352142,-2.2960630655288696,0.28153789043426514,55.27006109803915,0.5715587437152863,0.5715587437152863,cumulative,beam,0.28153789043426514,0.0,hard_fault_cluster,,missing_mapping,,,False
263,N11622,control1,0.3335306644439697,0.3335306644439697,0.290018230676651,0.00290018230676651,-0.21196024119853973,1.1683436632156372,0.290018230676651,-0.02659350261092186,-0.11181722581386566,-0.048861436545848846,27289.603515625,12390.6669921875,14898.9365234375,27222.5,12341.2890625,14881.2099609375,0.002458940725773573,0.003985090646892786,0.0011897870572283864,0.2458940725773573,-1.2009883671998978,-2.294759787619114,0.290018230676651,55.5600793287158,0.5896532535552979,0.5896532535552979,cumulative,beam,0.290018230676651,0.0,hard_fault_cluster,,missing_mapping,,,False
264,N11675,control1,0.33363771438598633,0.33363771438598633,0.29963502287864685,0.0029963502287864686,-0.21288348734378815,1.1703733205795288,0.29963502287864685,-0.026605192571878433,-0.11146070808172226,-0.04841289669275284,27222.46875,12341.2939453125,14881.17578125,27160.09765625,12291.4833984375,14868.61328125,0.0022911622654646635,0.00403608800843358,0.0008441873360425234,0.22911622654646635,-1.1905109137296677,-2.2930171713232994,0.29963502287864685,55.85971435159445,0.6110639870166779,0.6110639870166779,cumulative,beam,0.29963502287864685,0.0,hard_fault_cluster,,missing_mapping,,,False
265,N11642,control1,0.3336353898048401,0.3336353898048401,0.311428964138031,0.00311428964138031,-0.2142186313867569,1.1725049018859863,0.311428964138031,-0.026605606079101562,-0.11099204421043396,-0.04787612706422806,27160.01953125,12291.478515625,14868.541015625,27097.5546875,12238.904296875,14858.650390625,0.0022998822387307882,0.004277289845049381,0.0006652048323303461,0.22998822387307882,-1.176626741886139,-2.289577141404152,0.311428964138031,56.17114331573248,0.6429287195205688,0.6429287195205688,cumulative,beam,0.311428964138031,0.0,hard_fault_cluster,,missing_mapping,,,False
266,N11856,control1,0.33354321122169495,0.33354321122169495,0.33149975538253784,0.0033149975538253784,-0.21596354246139526,1.1746513843536377,0.33149975538253784,-0.02658005990087986,-0.1103576123714447,-0.04724183678627014,27097.48828125,12238.8984375,14858.58984375,27033.8125,12183.88671875,14849.92578125,0.00234987773001194,0.004494825843721628,0.0005831012385897338,0.234987773001194,-1.1518548503518105,-2.281468205153942,0.33149975538253784,56.50264307111502,0.6888532340526581,0.6888532340526581,cumulative,beam,0.33149975538253784,0.0,hard_fault_cluster,,missing_mapping,,,False
267,N11871,control1,0.33315151929855347,0.33315151929855347,0.35735347867012024,0.003573534786701202,-0.2179810106754303,1.1765871047973633,0.35735347867012024,-0.026518408209085464,-0.10954698920249939,-0.0465339720249176,27033.748046875,12183.873046875,14849.875,26976.73046875,12131.9609375,14844.7705078125,0.002109125955030322,0.004260723013430834,0.0003437397535890341,0.2109125955030322,-1.117900237441063,-2.2683556750416756,0.35735347867012024,56.85999654978514,0.7417924106121063,0.7417924106121063,cumulative,beam,0.35735347867012024,0.0,hard_fault_cluster,,missing_mapping,,,False
268,N11861,control1,0.3325369954109192,0.3325369954109192,0.3844389319419861,0.003844389319419861,-0.21998056769371033,1.1783134937286377,0.3844389319419861,-0.026455994695425034,-0.10872545838356018,-0.045816339552402496,26976.669921875,12131.947265625,14844.72265625,26922.810546875,12083.0625,14839.748046875,0.001996516715735197,0.004029424395412207,0.0003351096238475293,0.1996516715735197,-1.0828470438718796,-2.2549113631248474,0.3844389319419861,57.24443548172712,0.7971660196781158,0.7971660196781158,cumulative,beam,0.3844389319419861,0.0,hard_fault_cluster,,missing_mapping,,,False
269,N11846,control1,0.3318508267402649,0.3318508267402649,0.41272708773612976,0.004127270877361298,-0.22183813154697418,1.1798114776611328,0.41272708773612976,-0.026417989283800125,-0.10798978805541992,-0.04511047154664993,26922.748046875,12083.044921875,14839.703125,26866.4296875,12034.37890625,14832.05078125,0.0020918503869324923,0.004027628339827061,0.00051566690672189,0.20918503869324923,-1.04926036298275,-2.243664287030697,0.41272708773612976,57.65716256946325,0.8523182272911072,0.8523182272911072,cumulative,beam,0.41272708773612976,0.0,hard_fault_cluster,,missing_mapping,,,False
270,N12385,control1,0.3312600553035736,0.3312600553035736,0.4395901560783386,0.0043959015607833865,-0.22307319939136505,1.1801443099975586,0.4395901560783386,-0.026414483785629272,-0.10749050229787827,-0.044552601873874664,26866.3671875,12034.365234375,14832.001953125,26809.609375,11983.732421875,14825.8779296875,0.0021125972270965576,0.004207352176308632,0.0004128925793338567,0.21125972270965576,-1.02171391248703,-2.236514762043953,0.4395901560783386,58.09675272554159,0.9056942462921143,0.9056942462921143,cumulative,beam,0.4395901560783386,0.0,hard_fault_cluster,,missing_mapping,,,False
271,N12375,control1,0.33117619156837463,0.33117619156837463,0.46610409021377563,0.004661040902137756,-0.2239644080400467,1.1802301406860352,0.46610409021377563,-0.026440318673849106,-0.10721741616725922,-0.044149331748485565,26809.54296875,11983.7080078125,14825.8349609375,26757.40625,11934.216796875,14823.189453125,0.0019447074737399817,0.004129874520003796,0.0001784390478860587,0.19447074737399817,-0.9976976364850998,-2.232448309659958,0.46610409021377563,58.56285681575537,0.9560365676879883,0.9560365676879883,cumulative,beam,0.46610409021377563,0.0,hard_fault_cluster,,missing_mapping,,,False
272,N11680,control1,0.3307400941848755,0.3307400941848755,0.48993247747421265,0.004899324774742126,-0.22464317083358765,1.1803390979766846,0.48993247747421265,-0.026469890028238297,-0.10702870786190033,-0.04382922500371933,26757.33203125,11934.189453125,14823.142578125,26714.759765625,11889.435546875,14825.32421875,0.0015910504152998328,0.0037500583566725254,-0.00014717801241204143,0.15910504152998328,-0.9767174273729324,-2.2294211089611053,0.48993247747421265,59.05278929322958,1.00008887052536,1.00008887052536,cumulative,beam,0.48993247747421265,0.0,hard_fault_cluster,,missing_mapping,,,False
273,N11894,control1,0.33052656054496765,0.33052656054496765,0.5101563930511475,0.005101563930511474,-0.22534440457820892,1.1801912784576416,0.5101563930511475,-0.026495827361941338,-0.10686652362346649,-0.043552249670028687,26714.66796875,11889.408203125,14825.2607421875,26683.37109375,11852.0830078125,14831.2890625,0.0011715240543708205,0.003139365231618285,-0.0004066249239258468,0.11715240543708205,-0.9592350646853447,-2.2269958183169365,0.5101563930511475,59.56294568628073,1.0367581248283386,1.0367581248283386,cumulative,beam,0.5101563930511475,0.0,hard_fault_cluster,,missing_mapping,,,False
274,N11627,control1,0.3308955132961273,0.3308955132961273,0.526601254940033,0.0052660125494003295,-0.2260182648897171,1.1799076795578003,0.526601254940033,-0.026517920196056366,-0.10673544555902481,-0.04332441836595535,26683.31640625,11852.0654296875,14831.25,26663.93359375,11821.8974609375,14842.0361328125,0.0007264019222930074,0.002545376541092992,-0.000727257167454809,0.07264019222930074,-0.9452830851078033,-2.2251647859811783,0.526601254940033,60.08954694122076,1.0656169056892395,1.0656169056892395,cumulative,beam,0.526601254940033,0.0,hard_fault_cluster,,missing_mapping,,,False
275,N11841,control1,0.33204203844070435,0.33204203844070435,0.5390156507492065,0.005390156507492066,-0.22654612362384796,1.1796671152114868,0.5390156507492065,-0.02653806284070015,-0.10664644837379456,-0.04315154254436493,26663.865234375,11821.873046875,14841.9921875,26656.625,11798.8759765625,14857.75,0.0002715373120736331,0.0019452983979135752,-0.001061704708263278,0.027153731207363307,-0.9351235181093216,-2.2241355925798416,0.5390156507492065,60.62856259196997,1.0872741341590881,1.0872741341590881,cumulative,beam,0.5390156507492065,0.0,hard_fault_cluster,,missing_mapping,,,False
276,N11866,control1,0.33276140689849854,0.33276140689849854,0.5482584834098816,0.005482584834098816,-0.22701598703861237,1.1794582605361938,0.5482584834098816,-0.026550065726041794,-0.10665043443441391,-0.04311364144086838,26656.55078125,11798.84765625,14857.7041015625,26655.076171875,11779.01953125,14876.056640625,5.531883653020486e-05,0.001680513727478683,-0.0012352203484624624,0.005531883653020486,-0.9272898286581039,-2.2230773866176605,0.5482584834098816,61.17682107537985,1.1043378114700317,1.1043378114700317,cumulative,beam,0.5482584834098816,0.0,hard_fault_cluster,,missing_mapping,,,False
277,N11836,control1,0.33329564332962036,0.33329564332962036,0.5560793280601501,0.005560793280601502,-0.22745715081691742,1.1793410778045654,0.5560793280601501,-0.026556923985481262,-0.1066630557179451,-0.043103814125061035,26655.0078125,11778.9931640625,14876.015625,26654.291015625,11760.115234375,14894.17578125,2.6891639208770357e-05,0.0016026777448132634,-0.0012207675026729703,0.0026891639208770357,-0.9202719926834106,-2.2218372970819473,0.5560793280601501,61.73290040344,1.119221031665802,1.119221031665802,cumulative,beam,0.5560793280601501,0.0,hard_fault_cluster,,missing_mapping,,,False
278,N11851,control1,0.3336907625198364,0.3336907625198364,0.5631417036056519,0.0056314170360565186,-0.227829709649086,1.1792986392974854,0.5631417036056519,-0.026561439037322998,-0.10664434731006622,-0.04306647926568985,26654.22265625,11760.087890625,14894.1337890625,26655.162109375,11743.08984375,14912.072265625,-3.5245939216110855e-05,0.0014454013435170054,-0.0012043988099321723,-0.0035245939216110855,-0.9137035608291626,-2.2205338180065155,0.5631417036056519,62.29604210704565,1.132733941078186,1.132733941078186,cumulative,beam,0.5631417036056519,0.0,hard_fault_cluster,,missing_mapping,,,False
