benchmark_id,sequence_id,step,net,type,insertion_sequence,delta_test_coverage,status
subckt_0350,structural:subckt_0350:00,31,__aig_and_176,CP1,"[{""net"":""II776"",""type"":""CP0""},{""net"":""II846"",""type"":""CP1""},{""net"":""II781"",""type"":""CP1""},{""net"":""__buf_split_141"",""type"":""CP1""},{""net"":""II743"",""type"":""OP""},{""net"":""P_10"",""type"":""CP1""},{""net"":""__aig_and_68"",""type"":""CP1""},{""net"":""II997"",""type"":""CP0""},{""net"":""__aig_not_175"",""type"":""CP1""},{""net"":""II961"",""type"":""CP0""},{""net"":""__buf_split_177"",""type"":""OP""},{""net"":""__buf_split_149"",""type"":""CP1""},{""net"":""__buf_split_45"",""type"":""OP""},{""net"":""II672"",""type"":""OP""},{""net"":""__buf_split_43"",""type"":""OP""},{""net"":""__buf_split_182"",""type"":""OP""},{""net"":""__buf_split_41"",""type"":""CP1""},{""net"":""II902"",""type"":""CP1""},{""net"":""__aig_not_220"",""type"":""CP1""},{""net"":""__aig_not_198"",""type"":""OP""},{""net"":""__buf_split_189"",""type"":""OP""},{""net"":""__buf_split_44"",""type"":""CP0""},{""net"":""__aig_not_199"",""type"":""CP1""},{""net"":""II716"",""type"":""CP0""},{""net"":""__buf_split_188"",""type"":""CP0""},{""net"":""__buf_split_38"",""type"":""CP0""},{""net"":""__buf_split_31"",""type"":""CP0""},{""net"":""II849"",""type"":""CP0""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__buf_split_146"",""type"":""CP1""},{""net"":""__aig_and_176"",""type"":""CP1""}]",0.0,ok
subckt_0350,structural:subckt_0350:00,32,__aig_not_195,CP1,"[{""net"":""II776"",""type"":""CP0""},{""net"":""II846"",""type"":""CP1""},{""net"":""II781"",""type"":""CP1""},{""net"":""__buf_split_141"",""type"":""CP1""},{""net"":""II743"",""type"":""OP""},{""net"":""P_10"",""type"":""CP1""},{""net"":""__aig_and_68"",""type"":""CP1""},{""net"":""II997"",""type"":""CP0""},{""net"":""__aig_not_175"",""type"":""CP1""},{""net"":""II961"",""type"":""CP0""},{""net"":""__buf_split_177"",""type"":""OP""},{""net"":""__buf_split_149"",""type"":""CP1""},{""net"":""__buf_split_45"",""type"":""OP""},{""net"":""II672"",""type"":""OP""},{""net"":""__buf_split_43"",""type"":""OP""},{""net"":""__buf_split_182"",""type"":""OP""},{""net"":""__buf_split_41"",""type"":""CP1""},{""net"":""II902"",""type"":""CP1""},{""net"":""__aig_not_220"",""type"":""CP1""},{""net"":""__aig_not_198"",""type"":""OP""},{""net"":""__buf_split_189"",""type"":""OP""},{""net"":""__buf_split_44"",""type"":""CP0""},{""net"":""__aig_not_199"",""type"":""CP1""},{""net"":""II716"",""type"":""CP0""},{""net"":""__buf_split_188"",""type"":""CP0""},{""net"":""__buf_split_38"",""type"":""CP0""},{""net"":""__buf_split_31"",""type"":""CP0""},{""net"":""II849"",""type"":""CP0""},{""net"":""__aig_and_74"",""type"":""CP1""},{""net"":""__buf_split_146"",""type"":""CP1""},{""net"":""__aig_and_176"",""type"":""CP1""},{""net"":""__aig_not_195"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,1,__aig_not_7137,CP0,"[{""net"":""__aig_not_7137"",""type"":""CP0""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,2,__aig_not_7135,CP0,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,3,__aig_and_7156,OP,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,4,new_n851,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,5,new_n3827,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,6,new_n847,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,7,__aig_not_7153,OP,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,8,__aig_and_1698,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,9,new_n3823,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,10,__aig_and_1012,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,11,__aig_and_7158,OP,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,12,new_n3822,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,13,__buf_split_4117,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""},{""net"":""__buf_split_4117"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,14,new_n3832,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""},{""net"":""__buf_split_4117"",""type"":""CP1""},{""net"":""new_n3832"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,15,__aig_and_7148,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""},{""net"":""__buf_split_4117"",""type"":""CP1""},{""net"":""new_n3832"",""type"":""CP1""},{""net"":""__aig_and_7148"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,16,__aig_not_7145,CP0,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""},{""net"":""__buf_split_4117"",""type"":""CP1""},{""net"":""new_n3832"",""type"":""CP1""},{""net"":""__aig_and_7148"",""type"":""CP1""},{""net"":""__aig_not_7145"",""type"":""CP0""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,17,new_n839,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""},{""net"":""__buf_split_4117"",""type"":""CP1""},{""net"":""new_n3832"",""type"":""CP1""},{""net"":""__aig_and_7148"",""type"":""CP1""},{""net"":""__aig_not_7145"",""type"":""CP0""},{""net"":""new_n839"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,18,__aig_not_968,CP0,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""},{""net"":""__buf_split_4117"",""type"":""CP1""},{""net"":""new_n3832"",""type"":""CP1""},{""net"":""__aig_and_7148"",""type"":""CP1""},{""net"":""__aig_not_7145"",""type"":""CP0""},{""net"":""new_n839"",""type"":""CP1""},{""net"":""__aig_not_968"",""type"":""CP0""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,19,new_n826,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""},{""net"":""__buf_split_4117"",""type"":""CP1""},{""net"":""new_n3832"",""type"":""CP1""},{""net"":""__aig_and_7148"",""type"":""CP1""},{""net"":""__aig_not_7145"",""type"":""CP0""},{""net"":""new_n839"",""type"":""CP1""},{""net"":""__aig_not_968"",""type"":""CP0""},{""net"":""new_n826"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,20,new_n827,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""},{""net"":""__buf_split_4117"",""type"":""CP1""},{""net"":""new_n3832"",""type"":""CP1""},{""net"":""__aig_and_7148"",""type"":""CP1""},{""net"":""__aig_not_7145"",""type"":""CP0""},{""net"":""new_n839"",""type"":""CP1""},{""net"":""__aig_not_968"",""type"":""CP0""},{""net"":""new_n826"",""type"":""CP1""},{""net"":""new_n827"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,21,__buf_split_4118,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""},{""net"":""__buf_split_4117"",""type"":""CP1""},{""net"":""new_n3832"",""type"":""CP1""},{""net"":""__aig_and_7148"",""type"":""CP1""},{""net"":""__aig_not_7145"",""type"":""CP0""},{""net"":""new_n839"",""type"":""CP1""},{""net"":""__aig_not_968"",""type"":""CP0""},{""net"":""new_n826"",""type"":""CP1""},{""net"":""new_n827"",""type"":""CP1""},{""net"":""__buf_split_4118"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,22,__buf_split_692,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""},{""net"":""__buf_split_4117"",""type"":""CP1""},{""net"":""new_n3832"",""type"":""CP1""},{""net"":""__aig_and_7148"",""type"":""CP1""},{""net"":""__aig_not_7145"",""type"":""CP0""},{""net"":""new_n839"",""type"":""CP1""},{""net"":""__aig_not_968"",""type"":""CP0""},{""net"":""new_n826"",""type"":""CP1""},{""net"":""new_n827"",""type"":""CP1""},{""net"":""__buf_split_4118"",""type"":""CP1""},{""net"":""__buf_split_692"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,23,new_n850,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""},{""net"":""__buf_split_4117"",""type"":""CP1""},{""net"":""new_n3832"",""type"":""CP1""},{""net"":""__aig_and_7148"",""type"":""CP1""},{""net"":""__aig_not_7145"",""type"":""CP0""},{""net"":""new_n839"",""type"":""CP1""},{""net"":""__aig_not_968"",""type"":""CP0""},{""net"":""new_n826"",""type"":""CP1""},{""net"":""new_n827"",""type"":""CP1""},{""net"":""__buf_split_4118"",""type"":""CP1""},{""net"":""__buf_split_692"",""type"":""CP1""},{""net"":""new_n850"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,24,__buf_split_4111,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""},{""net"":""__buf_split_4117"",""type"":""CP1""},{""net"":""new_n3832"",""type"":""CP1""},{""net"":""__aig_and_7148"",""type"":""CP1""},{""net"":""__aig_not_7145"",""type"":""CP0""},{""net"":""new_n839"",""type"":""CP1""},{""net"":""__aig_not_968"",""type"":""CP0""},{""net"":""new_n826"",""type"":""CP1""},{""net"":""new_n827"",""type"":""CP1""},{""net"":""__buf_split_4118"",""type"":""CP1""},{""net"":""__buf_split_692"",""type"":""CP1""},{""net"":""new_n850"",""type"":""CP1""},{""net"":""__buf_split_4111"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,25,__aig_not_7161,CP0,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""},{""net"":""__buf_split_4117"",""type"":""CP1""},{""net"":""new_n3832"",""type"":""CP1""},{""net"":""__aig_and_7148"",""type"":""CP1""},{""net"":""__aig_not_7145"",""type"":""CP0""},{""net"":""new_n839"",""type"":""CP1""},{""net"":""__aig_not_968"",""type"":""CP0""},{""net"":""new_n826"",""type"":""CP1""},{""net"":""new_n827"",""type"":""CP1""},{""net"":""__buf_split_4118"",""type"":""CP1""},{""net"":""__buf_split_692"",""type"":""CP1""},{""net"":""new_n850"",""type"":""CP1""},{""net"":""__buf_split_4111"",""type"":""CP1""},{""net"":""__aig_not_7161"",""type"":""CP0""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,26,__aig_and_1050,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""},{""net"":""__buf_split_4117"",""type"":""CP1""},{""net"":""new_n3832"",""type"":""CP1""},{""net"":""__aig_and_7148"",""type"":""CP1""},{""net"":""__aig_not_7145"",""type"":""CP0""},{""net"":""new_n839"",""type"":""CP1""},{""net"":""__aig_not_968"",""type"":""CP0""},{""net"":""new_n826"",""type"":""CP1""},{""net"":""new_n827"",""type"":""CP1""},{""net"":""__buf_split_4118"",""type"":""CP1""},{""net"":""__buf_split_692"",""type"":""CP1""},{""net"":""new_n850"",""type"":""CP1""},{""net"":""__buf_split_4111"",""type"":""CP1""},{""net"":""__aig_not_7161"",""type"":""CP0""},{""net"":""__aig_and_1050"",""type"":""CP1""}]",0.0,ok
subckt_0045,structural:subckt_0045:00,27,new_n815,CP1,"[{""net"":""__aig_not_7137"",""type"":""CP0""},{""net"":""__aig_not_7135"",""type"":""CP0""},{""net"":""__aig_and_7156"",""type"":""OP""},{""net"":""new_n851"",""type"":""CP1""},{""net"":""new_n3827"",""type"":""CP1""},{""net"":""new_n847"",""type"":""CP1""},{""net"":""__aig_not_7153"",""type"":""OP""},{""net"":""__aig_and_1698"",""type"":""CP1""},{""net"":""new_n3823"",""type"":""CP1""},{""net"":""__aig_and_1012"",""type"":""CP1""},{""net"":""__aig_and_7158"",""type"":""OP""},{""net"":""new_n3822"",""type"":""CP1""},{""net"":""__buf_split_4117"",""type"":""CP1""},{""net"":""new_n3832"",""type"":""CP1""},{""net"":""__aig_and_7148"",""type"":""CP1""},{""net"":""__aig_not_7145"",""type"":""CP0""},{""net"":""new_n839"",""type"":""CP1""},{""net"":""__aig_not_968"",""type"":""CP0""},{""net"":""new_n826"",""type"":""CP1""},{""net"":""new_n827"",""type"":""CP1""},{""net"":""__buf_split_4118"",""type"":""CP1""},{""net"":""__buf_split_692"",""type"":""CP1""},{""net"":""new_n850"",""type"":""CP1""},{""net"":""__buf_split_4111"",""type"":""CP1""},{""net"":""__aig_not_7161"",""type"":""CP0""},{""net"":""__aig_and_1050"",""type"":""CP1""},{""net"":""new_n815"",""type"":""CP1""}]",0.0,ok
