step,node,type,q_pred,q_pred_context,score_pred,reward_pred,reward_pred_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,step_value,sequence_score,lookahead_score,objective_score,objective,planner,score_adjusted,diversity_penalty,candidate_strategy
114,N535,observe,0.34496384859085083,-4.06384095788002,0.34496384859085083,0.10761892795562744,5.765941488742828,0.0010761892795562744,-0.16399231553077698,1.1392512321472168,0.10761892795562744,5.91,-0.026913370937108994,-0.12183527648448944,-0.059172697365283966,29949.26171875,13760.8125,16188.44921875,29930.220703125,13760.2421875,16169.978515625,0.0006357757956720889,4.1444680391578004e-05,0.0011409803992137313,0.06357757956720889,-1.4444669336080551,5.879999999999999,-2.3796195536851883,5.879999999999999,0.10761892795562744,15.812392931431532,0.21470772475004196,0.21470772475004196,cumulative,beam,0.10761892795562744,0.0,hard_fault_cluster
115,N531,observe,0.3452931344509125,-4.296946935653686,0.3452931344509125,0.10627245903015137,5.432932949066162,0.0010627245903015137,-0.16366849839687347,1.1391894817352295,0.10627245903015137,5.91,-0.026881087571382523,-0.12178489565849304,-0.05922931432723999,29930.205078125,13760.26953125,16169.935546875,29912.599609375,13760.099609375,16152.5,0.000588217459153384,1.2348731615929864e-05,0.0010782694444060326,0.0588217459153384,-1.4426468163728714,5.879999999999999,-2.376743271946907,5.879999999999999,0.10627245903015137,15.918665390461683,0.2121649831533432,0.2121649831533432,cumulative,beam,0.10627245903015137,0.0,hard_fault_cluster
116,N7823,observe,0.34615516662597656,-5.330015790462494,0.34615516662597656,0.10589252412319183,3.9571202993392944,0.0010589252412319184,-0.16408829391002655,1.1373631954193115,0.10589252412319183,5.91,-0.026737522333860397,-0.12130291759967804,-0.059186480939388275,29905.94140625,13758.2314453125,16147.7099609375,29930.29296875,13776.3837890625,16153.908203125,-0.0008142717415466905,-0.0013193805934861302,-0.0003838465199805796,-0.08142717415466905,-1.4304965138435364,5.879999999999999,-2.362938303500414,5.879999999999999,0.10589252412319183,16.024557914584875,0.21051803976297379,0.21051803976297379,cumulative,beam,0.10589252412319183,0.0,hard_fault_cluster
117,N6852,observe,0.3464086651802063,-5.37,0.3464086651802063,0.10462551563978195,3.9000000000000004,0.0010462551563978194,-0.16427941620349884,1.1354632377624512,0.10462551563978195,5.91,-0.026635214686393738,-0.12098139524459839,-0.05918102711439133,29930.91015625,13776.267578125,16154.6435546875,29947.451171875,13791.4521484375,16155.9990234375,-0.0005526398890651762,-0.0011022266699001193,-8.390582661377266e-05,-0.055263988906517625,-1.4234327152371407,5.879999999999999,-2.3534992802888155,5.879999999999999,0.10462551563978195,16.129183430224657,0.2593391463160515,0.2593391463160515,cumulative,beam,0.10462551563978195,0.0,hard_fault_cluster
118,N6687,observe,0.3141561448574066,-3.9000000000000004,0.3141561448574066,0.15471363067626953,6.0,0.0015471363067626953,-0.19120313227176666,1.1481077671051025,0.15471363067626953,5.91,-0.02562709152698517,-0.10978929698467255,-0.0499626100063324,29947.24609375,13791.765625,16155.48046875,29248.830078125,13332.419921875,15916.41015625,0.023321544751524925,0.03330579400062561,0.01479809358716011,2.3321544751524925,-1.2598877549171448,5.879999999999999,-2.237003803253174,5.879999999999999,0.15471363067626953,16.283897060900927,0.2924080938100815,0.2924080938100815,cumulative,beam,0.15471363067626953,0.0,hard_fault_cluster
119,N859,control1,0.33028823137283325,-4.12365151822567,0.33028823137283325,0.13769446313381195,5.520746746659278,0.0013769446313381195,-0.18407617509365082,1.142606258392334,0.13769446313381195,5.478672071993351,-0.026721755042672157,-0.11752933263778687,-0.054932139813899994,29250.080078125,13333.1015625,15916.978515625,29548.35546875,13506.134765625,16042.220703125,-0.010197421535849571,-0.012977715581655502,-0.007868465036153793,-1.0197421535849571,-1.3918747827410698,5.5604978311061855,-2.3521003238856792,-5.879626626670361,0.13769446313381195,16.42159152403474,0.2930319458246231,0.2930319458246231,cumulative,beam,0.13769446313381195,0.0,hard_fault_cluster
120,N4273,control1,0.32343190908432007,-3.9000000000000004,0.32343190908432007,0.15533748269081116,6.0,0.0015533748269081116,-0.1896800696849823,1.1470146179199219,0.15533748269081116,5.91,-0.026776282116770744,-0.11643129587173462,-0.05348517745733261,29569.19140625,13509.193359375,16059.998046875,29527.982421875,13443.0546875,16084.927734375,0.001393646001815796,0.004895826801657677,-0.0015522845787927508,0.1393646001815796,-1.3752761110663414,5.879999999999999,-2.352040186524391,5.879999999999999,0.15533748269081116,16.57692900672555,0.2966790199279785,0.2966790199279785,cumulative,beam,0.15533748269081116,0.0,hard_fault_cluster
121,N862,control1,0.33297842741012573,-4.32,0.33297842741012573,0.14134153723716736,5.1,0.0014134153723716735,-0.1835351139307022,1.1470563411712646,0.14134153723716736,5.1,-0.027416232973337173,-0.12068711221218109,-0.0560830682516098,29506.90234375,13439.966796875,16066.935546875,29581.1796875,13521.869140625,16059.3115234375,-0.002517287153750658,-0.006093939300626516,0.0004745163314510137,-0.2517287153750658,-1.4532254189252853,5.28,-2.4195238277316093,-4.233085956573486,0.14134153723716736,16.718270543962717,0.2756844162940979,0.2756844162940979,cumulative,beam,0.14134153723716736,0.0,hard_fault_cluster
122,N721,observe,0.33703747391700745,-3.9000000000000004,0.33703747391700745,0.13434287905693054,6.0,0.0013434287905693054,-0.17793507874011993,1.1467313766479492,0.13434287905693054,5.91,-0.027389954775571823,-0.12132832407951355,-0.05690837651491165,29584.73046875,13520.958984375,16063.771484375,29654.9296875,13582.71484375,16072.2138671875,-0.0023728192318230867,-0.004567417316138744,-0.0005255542346276343,-0.23728192318230867,-1.4579212218523026,5.879999999999999,-2.4187269136309624,5.879999999999999,0.13434287905693054,16.852613423019648,0.29614682495594025,0.29614682495594025,cumulative,beam,0.13434287905693054,0.0,hard_fault_cluster
123,N2218,observe,0.3196808695793152,-3.9000000000000004,0.3196808695793152,0.1618039458990097,6.0,0.001618039458990097,-0.19103440642356873,1.150346040725708,0.1618039458990097,5.91,-0.026785507798194885,-0.11567553132772446,-0.05258932709693909,29649.390625,13582.818359375,16066.572265625,29324.052734375,13362.150390625,15961.90234375,0.010972836054861546,0.016246110200881958,0.006514763925224543,1.0972836054861546,-1.3664007931947708,5.879999999999999,-2.350513283163309,5.879999999999999,0.1618039458990097,17.014417368918657,0.34129439294338226,0.34129439294338226,cumulative,beam,0.1618039458990097,0.0,hard_fault_cluster
124,N2216,observe,0.3136906325817108,-3.9684074568748473,0.3136906325817108,0.17949044704437256,5.853412592411042,0.0017949044704437256,-0.1961442530155182,1.1529004573822021,0.17949044704437256,5.778071333169938,-0.026513084769248962,-0.11305183172225952,-0.05055594444274902,29324.107421875,13362.1572265625,15961.9501953125,29165.306640625,13244.62109375,15920.685546875,0.005415366031229496,0.008796194568276405,0.0025851884856820107,0.5415366031229496,-1.3189175724983215,5.78227506160736,-2.3182107508182526,5.78227506160736,0.17949044704437256,17.19390781596303,0.34073406457901,0.34073406457901,cumulative,beam,0.17949044704437256,0.0,hard_fault_cluster
125,N860,control1,0.32718625664711,-4.110796368243173,0.32718625664711,0.16124360263347626,5.548293496621773,0.0016124360263347626,-0.1898222714662552,1.1504594087600708,0.16124360263347626,5.503464146959596,-0.02734382078051567,-0.11881369352340698,-0.05419936776161194,29167.376953125,13245.501953125,15921.875,29345.91015625,13377.28515625,15968.625,-0.006120989099144936,-0.009949279949069023,-0.0029362118802964687,-0.6120989099144936,-1.42267906665802,5.578862331081182,-2.4064563252031803,5.578862331081182,0.16124360263347626,17.355151418596506,0.3391149193048477,0.3391149193048477,cumulative,beam,0.16124360263347626,0.0,hard_fault_cluster
126,N5620,control1,0.31851911544799805,-4.032457212209701,0.31851911544799805,0.17787131667137146,5.7161631166934965,0.0017787131667137146,-0.19479770958423615,1.1547858715057373,0.17787131667137146,5.654546805024147,-0.0272664912045002,-0.11694066226482391,-0.05233348160982132,29347.173828125,13376.990234375,15970.18359375,29303.9140625,13314.998046875,15988.9150390625,0.0014740691985934973,0.004634240176528692,-0.0011729010147973895,0.14740691985934973,-1.393991932272911,5.690775411128998,-2.3934848234057426,5.690775411128998,0.17787131667137146,17.533022735267878,0.3416995108127594,0.3416995108127594,cumulative,beam,0.17787131667137146,0.0,hard_fault_cluster
127,N861,control1,0.3283548951148987,-4.113453150838613,0.3283548951148987,0.160535991191864,5.542600391060114,0.0016053599119186402,-0.18809224665164948,1.1541345119476318,0.160535991191864,5.498340351954103,-0.02784128487110138,-0.1212436854839325,-0.05521570146083832,29302.40625,13315.265625,15987.140625,29380.953125,13400.8046875,15980.1484375,-0.0026805605739355087,-0.006424135062843561,0.0004373632255010307,-0.2680560573935509,-1.469457983970642,5.575066927373409,-2.455460861325264,5.575066927373409,0.160535991191864,17.69355872645974,0.3151630759239197,0.3151630759239197,cumulative,beam,0.160535991191864,0.0,hard_fault_cluster
128,N863,control1,0.33195632696151733,-5.480825066566467,0.33195632696151733,0.15462708473205566,3.662517714500427,0.0015462708473205566,-0.18578557670116425,1.1503106355667114,0.15462708473205566,5.696265943050384,-0.02746538445353508,-0.12047702074050903,-0.05566930025815964,29379.388671875,13399.71484375,15979.673828125,29494.140625,13466.1962890625,16027.9453125,-0.003905865829437971,-0.0049614072777330875,-0.0030208053067326546,-0.3905865829437971,-1.441600725054741,5.721678476333618,-2.4203040152788162,5.721678476333618,0.15462708473205566,17.848185811191797,0.2982500344514847,0.2982500344514847,cumulative,beam,0.15462708473205566,0.0,hard_fault_cluster
129,N857,control1,0.33372288942337036,-4.112940072454512,0.33372288942337036,0.14361226558685303,5.543699844740331,0.0014361226558685302,-0.18188418447971344,1.1531422138214111,0.14361226558685303,5.499329860266298,-0.027900859713554382,-0.12331607937812805,-0.0573720708489418,29495.669921875,13467.265625,16028.404296875,29465.95703125,13492.06640625,15973.8916015625,0.0010073644807562232,-0.0018415602389723063,0.0034010058734565973,0.10073644807562232,-1.493331491947174,5.575799896493553,-2.465897351503372,5.575799896493553,0.14361226558685303,17.99179807677865,0.2863853871822357,0.2863853871822357,cumulative,beam,0.14361226558685303,0.0,hard_fault_cluster
130,N7876,control1,0.3351583778858185,-5.477084685564041,0.3351583778858185,0.1427731215953827,3.670532816648484,0.0014277312159538269,-0.18183283507823944,1.1497511863708496,0.1427731215953827,5.703479534983635,-0.027472149580717087,-0.1218206137418747,-0.05717999488115311,29463.94140625,13490.7119140625,15973.23046875,29536.8125,13524.9208984375,16011.892578125,-0.002473229542374611,-0.0025357434060424566,-0.0024204314686357975,-0.2473229542374611,-1.4546906501054764,5.7270218777656545,-2.4240838810801506,5.7270218777656545,0.1427731215953827,18.134571198374033,0.27854129672050476,0.27854129672050476,cumulative,beam,0.1427731215953827,0.0,hard_fault_cluster
131,N856,control1,0.3364686667919159,-4.115731290429831,0.3364686667919159,0.1349782943725586,5.5377186633646485,0.0013497829437255859,-0.17884200811386108,1.1520479917526245,0.1349782943725586,5.493946797028184,-0.027918558567762375,-0.12430679798126221,-0.058441050350666046,29538.73046875,13526.251953125,16012.478515625,29497.70703125,13539.97265625,15957.734375,0.0013888016110286117,-0.001014375826343894,0.0034188423305749893,0.13888016110286117,-1.5048295706510544,5.5718124422430995,-2.4700992852449417,-5.8711406683176754,0.1349782943725586,18.26954949274659,0.29322001338005066,0.29322001338005066,cumulative,beam,0.1349782943725586,0.0,hard_fault_cluster
132,N2628,control1,0.3231896460056305,-4.035434741973877,0.3231896460056305,0.15824171900749207,5.709782695770264,0.0015824171900749207,-0.18796266615390778,1.1567672491073608,0.15824171900749207,5.648804426193237,-0.027686160057783127,-0.12054403126239777,-0.054965123534202576,29496.17578125,13539.271484375,15956.904296875,29363.0859375,13414.7353515625,15948.3515625,0.0045121051371097565,0.009198141284286976,0.0005359895876608789,0.45121051371097565,-1.4536070376634598,5.686521797180176,-2.4398637637495995,5.686521797180176,0.15824171900749207,18.427791211754084,0.3033609092235565,0.3033609092235565,cumulative,beam,0.15824171900749207,0.0,hard_fault_cluster
133,N514,control1,0.33199670910835266,-5.508070950508118,0.33199670910835266,0.14511919021606445,3.6041336774826056,0.0014511919021606445,-0.1808059960603714,1.1537277698516846,0.14511919021606445,5.643720309734345,-0.027666326612234116,-0.12212102115154266,-0.05683646351099014,29378.54296875,13417.5625,15960.98046875,29535.0703125,13512.787109375,16022.2822265625,-0.005327947903424501,-0.007097012363374233,-0.0038407263346016407,-0.5327947903424501,-1.4677857011556625,5.682755784988403,-2.4419209212064743,5.682755784988403,0.14511919021606445,18.572910401970148,0.28759756684303284,0.28759756684303284,cumulative,beam,0.14511919021606445,0.0,hard_fault_cluster
134,N2338,control1,0.3342629075050354,-5.478097091913223,0.3342629075050354,0.14247837662696838,3.6683633744716646,0.0014247837662696838,-0.18078643083572388,1.1493191719055176,0.14247837662696838,5.701527037024498,-0.027404390275478363,-0.12159463763237,-0.057161495089530945,29519.162109375,13509.7705078125,16009.3916015625,29590.357421875,13546.3154296875,16044.0419921875,-0.002411833731457591,-0.0027050734497606754,-0.002164378995075822,-0.2411833731457591,-1.4486414790153503,5.72557558298111,-2.417489640414715,5.72557558298111,0.14247837662696838,18.715388778597116,0.28147685527801514,0.28147685527801514,cumulative,beam,0.14247837662696838,0.0,hard_fault_cluster
135,N826,control1,0.3355013132095337,-5.47780399441719,0.3355013132095337,0.13899847865104675,3.6689914405345925,0.0013899847865104676,-0.18020403385162354,1.1456782817840576,0.13899847865104675,5.7020922964811325,-0.027237504720687866,-0.12136247754096985,-0.057486481964588165,29590.140625,13546.146484375,16043.994140625,29648.44140625,13578.47265625,16069.96875,-0.0019702771678566933,-0.002386373933404684,-0.0016189615707844496,-0.19702771678566933,-1.4390737116336823,5.725994293689727,-2.4025812819600105,5.725994293689727,0.13899847865104675,18.854387257248163,0.27465003728866577,0.27465003728866577,cumulative,beam,0.13899847865104675,0.0,hard_fault_cluster
136,N828,control1,0.3364047408103943,-5.478121625185013,0.3364047408103943,0.13565155863761902,3.6683108031749736,0.0013565155863761902,-0.17928798496723175,1.1428688764572144,0.13565155863761902,5.701479722857475,-0.027109403163194656,-0.1212075799703598,-0.057762548327445984,29648.427734375,13578.462890625,16069.96484375,29698.666015625,13606.833984375,16091.83203125,-0.001694466918706894,-0.0020894187036901712,-0.0013607488945126534,-0.1694466918706894,-1.4324198812246323,5.725540535449982,-2.3913102075457573,5.725540535449982,0.13565155863761902,18.990038815885782,0.26474136114120483,0.26474136114120483,cumulative,beam,0.13565155863761902,0.0,hard_fault_cluster
137,N580,control1,0.33805274963378906,-5.503596106767654,0.33805274963378906,0.12908980250358582,3.613722628355027,0.0012908980250358581,-0.1754177063703537,1.1423311233520508,0.12908980250358582,5.652350365519524,-0.02715408429503441,-0.12210437655448914,-0.05862884968519211,29704.421875,13607.69140625,16096.7294921875,29747.33203125,13643.38671875,16103.9453125,-0.0014445713022723794,-0.002623171778395772,-0.0004482786462176591,-0.14445713022723794,-1.4439875036478043,5.6891484189033505,-2.3975531980395317,5.6891484189033505,0.12908980250358582,19.119128618389368,0.27611084282398224,0.27611084282398224,cumulative,beam,0.12908980250358582,0.0,hard_fault_cluster
138,N5617,control1,0.3245968222618103,-4.041314173936844,0.3245968222618103,0.14702104032039642,5.697183912992478,0.0014702104032039641,-0.1835092455148697,1.1483449935913086,0.14702104032039642,5.63746552169323,-0.02718956768512726,-0.11943265795707703,-0.05545180290937424,29741.9140625,13642.8203125,16099.09375,29582.73046875,13517.353515625,16065.376953125,0.005352163687348366,0.00919654406607151,0.0020943288691341877,0.5352163687348366,-1.4235907346010208,5.678122608661652,-2.3951152600347996,5.678122608661652,0.14702104032039642,19.266149658709764,0.28357671201229095,0.28357671201229095,cumulative,beam,0.14702104032039642,0.0,hard_fault_cluster
